position,LB
minutes,802.0
passes_completed,187.0
passes,230.0
dribbles_completed,25.0
dribbles,36.0
passes_completed_short,115.0
passes_short,130.0
passes_completed_medium,59.0
passes_medium,75.0
passes_completed_long,5.0
passes_long,8.0
passes_total_distance,2590.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,53.0
passes_switches,1.0
crosses,4.0
corner_kicks,1.0
passes_intercepted,4.0
passes_blocked,8.0
dispossessed,23.0
goals,3.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,28.0
shots_on_target,5.0
sca,32.0
gca,3.0
xg,4.9
crosses_into_penalty_area,1.0
passes_into_final_third,10.0
passes_into_penalty_area,9.0
progressive_passes,22.0
carry_progressive_distance,790.0
assisted_shots,6.0
fouled,6.0
pens_won,0.0
tackles,8.0
interceptions,6.0
blocks,7.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,10.0
pressures,171.0
pressure_regains,49.0
clearances,3.0
errors,0.0
aerials_won,8.0
aerials_lost,16.0
ball_recoveries,40.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
