position,WB
minutes,270.0
passes_completed,79.0
passes,105.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,38.0
passes_short,41.0
passes_completed_medium,36.0
passes_medium,43.0
passes_completed_long,5.0
passes_long,16.0
passes_total_distance,1331.0
passes_free_kicks,2.0
through_balls,1.0
passes_pressure,9.0
passes_switches,1.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,5.0
dispossessed,4.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,0.0
progressive_passes,5.0
carry_progressive_distance,287.0
assisted_shots,1.0
fouled,4.0
pens_won,0.0
tackles,4.0
interceptions,6.0
blocks,5.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,8.0
pressures,72.0
pressure_regains,15.0
clearances,9.0
errors,0.0
aerials_won,4.0
aerials_lost,2.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
