position,LW
minutes,1252.0
passes_completed,273.0
passes,383.0
dribbles_completed,11.0
dribbles,17.0
passes_completed_short,171.0
passes_short,208.0
passes_completed_medium,73.0
passes_medium,113.0
passes_completed_long,13.0
passes_long,32.0
passes_total_distance,3904.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,104.0
passes_switches,8.0
crosses,23.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,11.0
dispossessed,9.0
goals,5.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,50.0
shots_on_target,20.0
sca,32.0
gca,1.0
xg,5.000000000000001
crosses_into_penalty_area,3.0
passes_into_final_third,16.0
passes_into_penalty_area,16.0
progressive_passes,30.0
carry_progressive_distance,850.0
assisted_shots,19.0
fouled,12.0
pens_won,0.0
tackles,9.0
interceptions,3.0
blocks,18.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,15.0
pressures,271.0
pressure_regains,68.0
clearances,8.0
errors,0.0
aerials_won,35.0
aerials_lost,60.0
ball_recoveries,79.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
