position,DM
minutes,360.0
passes_completed,93.0
passes,129.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,38.0
passes_short,47.0
passes_completed_medium,42.0
passes_medium,59.0
passes_completed_long,11.0
passes_long,19.0
passes_total_distance,1678.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,38.0
passes_switches,0.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,7.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,0.0
progressive_passes,16.0
carry_progressive_distance,248.0
assisted_shots,2.0
fouled,6.0
pens_won,0.0
tackles,2.0
interceptions,6.0
blocks,6.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,10.0
pressures,155.0
pressure_regains,29.0
clearances,12.0
errors,0.0
aerials_won,18.0
aerials_lost,7.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
