position,LW
minutes,1026.0
passes_completed,272.0
passes,385.0
dribbles_completed,16.0
dribbles,23.0
passes_completed_short,157.0
passes_short,197.0
passes_completed_medium,95.0
passes_medium,128.0
passes_completed_long,17.0
passes_long,39.0
passes_total_distance,4028.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,103.0
passes_switches,9.0
crosses,30.0
corner_kicks,2.0
passes_intercepted,14.0
passes_blocked,17.0
dispossessed,21.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,35.0
shots_on_target,12.0
sca,48.0
gca,5.0
xg,2.5000000000000004
crosses_into_penalty_area,7.0
passes_into_final_third,8.0
passes_into_penalty_area,15.0
progressive_passes,22.0
carry_progressive_distance,1544.0
assisted_shots,19.0
fouled,24.0
pens_won,0.0
tackles,12.0
interceptions,6.0
blocks,8.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,17.0
pressures,128.0
pressure_regains,38.0
clearances,7.0
errors,0.0
aerials_won,7.0
aerials_lost,9.0
ball_recoveries,82.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
