position,RM
minutes,171.0
passes_completed,28.0
passes,37.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,12.0
passes_short,13.0
passes_completed_medium,12.0
passes_medium,16.0
passes_completed_long,3.0
passes_long,6.0
passes_total_distance,496.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,12.0
passes_switches,2.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,0.0
progressive_passes,2.0
carry_progressive_distance,72.0
assisted_shots,0.0
fouled,1.0
pens_won,0.0
tackles,6.0
interceptions,4.0
blocks,2.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,6.0
pressures,58.0
pressure_regains,13.0
clearances,2.0
errors,0.0
aerials_won,3.0
aerials_lost,1.0
ball_recoveries,16.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
