position,AM
minutes,275.0
passes_completed,104.0
passes,125.0
dribbles_completed,12.0
dribbles,19.0
passes_completed_short,39.0
passes_short,45.0
passes_completed_medium,42.0
passes_medium,50.0
passes_completed_long,23.0
passes_long,26.0
passes_total_distance,2215.0
passes_free_kicks,1.0
through_balls,3.0
passes_pressure,43.0
passes_switches,5.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,4.0
goals,1.0
assists,4.0
pens_made,1.0
pens_att,1.0
shots_total,9.0
shots_on_target,2.0
sca,7.0
gca,4.0
xg,1.6
crosses_into_penalty_area,0.0
passes_into_final_third,19.0
passes_into_penalty_area,3.0
progressive_passes,13.0
carry_progressive_distance,429.0
assisted_shots,5.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,4.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,58.0
pressure_regains,13.0
clearances,1.0
errors,0.0
aerials_won,7.0
aerials_lost,10.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
