position,FW
minutes,3006.0
passes_completed,854.0
passes,1179.0
dribbles_completed,27.0
dribbles,59.0
passes_completed_short,483.0
passes_short,576.0
passes_completed_medium,298.0
passes_medium,411.0
passes_completed_long,59.0
passes_long,130.0
passes_total_distance,13345.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,244.0
passes_switches,13.0
crosses,48.0
corner_kicks,0.0
passes_intercepted,29.0
passes_blocked,62.0
dispossessed,64.0
goals,8.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,66.0
shots_on_target,20.0
sca,70.0
gca,6.0
xg,6.300000000000002
crosses_into_penalty_area,10.0
passes_into_final_third,51.0
passes_into_penalty_area,21.0
progressive_passes,72.0
carry_progressive_distance,3044.0
assisted_shots,28.0
fouled,72.0
pens_won,0.0
tackles,73.0
interceptions,23.0
blocks,56.0
tackles_won,43.0
dribble_tackles,23.0
dribbles_vs,87.0
pressures,663.0
pressure_regains,171.0
clearances,75.0
errors,0.0
aerials_won,79.0
aerials_lost,115.0
ball_recoveries,245.0
pens_conceded,0.0
fouls,37.0
cards_yellow_red,0.0
