position,RB
minutes,90
passes_completed,28
passes,41
dribbles_completed,0
dribbles,0
passes_completed_short,11
passes_short,13
passes_completed_medium,10
passes_medium,16
passes_completed_long,3
passes_long,8
passes_total_distance,459
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,2
crosses,4
corner_kicks,0
passes_intercepted,2
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,183
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,2
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,7
pressure_regains,1
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
