position,AM
minutes,1053.0
passes_completed,639.0
passes,753.0
dribbles_completed,10.0
dribbles,13.0
passes_completed_short,193.0
passes_short,210.0
passes_completed_medium,241.0
passes_medium,264.0
passes_completed_long,197.0
passes_long,259.0
passes_total_distance,15254.0
passes_free_kicks,30.0
through_balls,1.0
passes_pressure,153.0
passes_switches,68.0
crosses,12.0
corner_kicks,26.0
passes_intercepted,3.0
passes_blocked,13.0
dispossessed,6.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,4.0
sca,38.0
gca,2.0
xg,0.5
crosses_into_penalty_area,3.0
passes_into_final_third,77.0
passes_into_penalty_area,14.0
progressive_passes,80.0
carry_progressive_distance,1808.0
assisted_shots,21.0
fouled,4.0
pens_won,0.0
tackles,23.0
interceptions,14.0
blocks,21.0
tackles_won,14.0
dribble_tackles,7.0
dribbles_vs,25.0
pressures,258.0
pressure_regains,57.0
clearances,12.0
errors,0.0
aerials_won,12.0
aerials_lost,5.0
ball_recoveries,135.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
