position,RB
minutes,51
passes_completed,24
passes,34
dribbles_completed,1
dribbles,1
passes_completed_short,10
passes_short,14
passes_completed_medium,10
passes_medium,15
passes_completed_long,4
passes_long,4
passes_total_distance,456
passes_free_kicks,0
through_balls,0
passes_pressure,12
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,3
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,148
assisted_shots,0
fouled,0
pens_won,0
tackles,2
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,7
pressure_regains,3
clearances,1
errors,0
aerials_won,3
aerials_lost,0
ball_recoveries,9
pens_conceded,0
fouls,0
cards_yellow_red,0
