position,AM
minutes,1666.0
passes_completed,624.0
passes,911.0
dribbles_completed,38.0
dribbles,64.0
passes_completed_short,335.0
passes_short,422.0
passes_completed_medium,211.0
passes_medium,304.0
passes_completed_long,68.0
passes_long,151.0
passes_total_distance,10504.0
passes_free_kicks,40.0
through_balls,1.0
passes_pressure,186.0
passes_switches,24.0
crosses,57.0
corner_kicks,66.0
passes_intercepted,30.0
passes_blocked,40.0
dispossessed,54.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,28.0
shots_on_target,8.0
sca,81.0
gca,4.0
xg,3.100000000000001
crosses_into_penalty_area,3.0
passes_into_final_third,46.0
passes_into_penalty_area,18.0
progressive_passes,67.0
carry_progressive_distance,3184.0
assisted_shots,45.0
fouled,43.0
pens_won,0.0
tackles,37.0
interceptions,13.0
blocks,16.0
tackles_won,28.0
dribble_tackles,5.0
dribbles_vs,31.0
pressures,374.0
pressure_regains,104.0
clearances,0.0
errors,0.0
aerials_won,10.0
aerials_lost,31.0
ball_recoveries,173.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
