position,RM
minutes,810.0
passes_completed,499.0
passes,674.0
dribbles_completed,12.0
dribbles,30.0
passes_completed_short,194.0
passes_short,227.0
passes_completed_medium,198.0
passes_medium,239.0
passes_completed_long,103.0
passes_long,176.0
passes_total_distance,10420.0
passes_free_kicks,18.0
through_balls,0.0
passes_pressure,120.0
passes_switches,32.0
crosses,27.0
corner_kicks,24.0
passes_intercepted,18.0
passes_blocked,31.0
dispossessed,13.0
goals,2.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,3.0
sca,34.0
gca,7.0
xg,0.2
crosses_into_penalty_area,4.0
passes_into_final_third,41.0
passes_into_penalty_area,13.0
progressive_passes,57.0
carry_progressive_distance,1548.0
assisted_shots,22.0
fouled,8.0
pens_won,0.0
tackles,20.0
interceptions,3.0
blocks,15.0
tackles_won,13.0
dribble_tackles,8.0
dribbles_vs,18.0
pressures,145.0
pressure_regains,46.0
clearances,9.0
errors,0.0
aerials_won,8.0
aerials_lost,7.0
ball_recoveries,103.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
