position,CM
minutes,360.0
passes_completed,230.0
passes,265.0
dribbles_completed,7.0
dribbles,9.0
passes_completed_short,93.0
passes_short,99.0
passes_completed_medium,103.0
passes_medium,113.0
passes_completed_long,32.0
passes_long,46.0
passes_total_distance,4424.0
passes_free_kicks,8.0
through_balls,1.0
passes_pressure,44.0
passes_switches,5.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,6.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,6.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,26.0
passes_into_penalty_area,1.0
progressive_passes,28.0
carry_progressive_distance,625.0
assisted_shots,2.0
fouled,5.0
pens_won,0.0
tackles,12.0
interceptions,0.0
blocks,6.0
tackles_won,7.0
dribble_tackles,6.0
dribbles_vs,18.0
pressures,124.0
pressure_regains,37.0
clearances,2.0
errors,0.0
aerials_won,7.0
aerials_lost,4.0
ball_recoveries,65.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
