position,DM
minutes,146.0
passes_completed,71.0
passes,88.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,23.0
passes_short,28.0
passes_completed_medium,35.0
passes_medium,37.0
passes_completed_long,11.0
passes_long,20.0
passes_total_distance,1411.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,10.0
passes_switches,3.0
crosses,0.0
corner_kicks,2.0
passes_intercepted,4.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,1.0
progressive_passes,11.0
carry_progressive_distance,143.0
assisted_shots,1.0
fouled,0.0
pens_won,0.0
tackles,3.0
interceptions,0.0
blocks,3.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,6.0
pressures,24.0
pressure_regains,5.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
