position,RB
minutes,2237.0
passes_completed,795.0
passes,1096.0
dribbles_completed,13.0
dribbles,29.0
passes_completed_short,414.0
passes_short,480.0
passes_completed_medium,295.0
passes_medium,407.0
passes_completed_long,63.0
passes_long,141.0
passes_total_distance,12820.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,170.0
passes_switches,6.0
crosses,53.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,47.0
dispossessed,16.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,47.0
gca,5.0
xg,0.2
crosses_into_penalty_area,15.0
passes_into_final_third,44.0
passes_into_penalty_area,25.0
progressive_passes,57.0
carry_progressive_distance,2691.0
assisted_shots,25.0
fouled,21.0
pens_won,0.0
tackles,86.0
interceptions,20.0
blocks,42.0
tackles_won,48.0
dribble_tackles,33.0
dribbles_vs,65.0
pressures,325.0
pressure_regains,97.0
clearances,91.0
errors,0.0
aerials_won,28.0
aerials_lost,39.0
ball_recoveries,200.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
