position,FW
minutes,822.0
passes_completed,131.0
passes,168.0
dribbles_completed,9.0
dribbles,19.0
passes_completed_short,82.0
passes_short,98.0
passes_completed_medium,39.0
passes_medium,50.0
passes_completed_long,4.0
passes_long,7.0
passes_total_distance,1791.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,44.0
passes_switches,1.0
crosses,2.0
corner_kicks,1.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,19.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,9.0
sca,9.0
gca,1.0
xg,3.3
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,4.0
progressive_passes,13.0
carry_progressive_distance,672.0
assisted_shots,3.0
fouled,10.0
pens_won,1.0
tackles,10.0
interceptions,2.0
blocks,12.0
tackles_won,9.0
dribble_tackles,1.0
dribbles_vs,11.0
pressures,168.0
pressure_regains,52.0
clearances,6.0
errors,0.0
aerials_won,23.0
aerials_lost,23.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
