position,RM
minutes,1509.0
passes_completed,435.0
passes,635.0
dribbles_completed,15.0
dribbles,27.0
passes_completed_short,206.0
passes_short,256.0
passes_completed_medium,146.0
passes_medium,182.0
passes_completed_long,72.0
passes_long,162.0
passes_total_distance,7989.0
passes_free_kicks,32.0
through_balls,2.0
passes_pressure,113.0
passes_switches,37.0
crosses,52.0
corner_kicks,72.0
passes_intercepted,15.0
passes_blocked,24.0
dispossessed,35.0
goals,5.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,10.0
sca,51.0
gca,7.0
xg,2.7000000000000006
crosses_into_penalty_area,2.0
passes_into_final_third,30.0
passes_into_penalty_area,14.0
progressive_passes,47.0
carry_progressive_distance,1688.0
assisted_shots,33.0
fouled,32.0
pens_won,0.0
tackles,27.0
interceptions,1.0
blocks,21.0
tackles_won,10.0
dribble_tackles,10.0
dribbles_vs,40.0
pressures,367.0
pressure_regains,90.0
clearances,16.0
errors,0.0
aerials_won,16.0
aerials_lost,24.0
ball_recoveries,129.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
