position,GK
minutes,3420.0
passes_completed,533.0
passes,1201.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,30.0
passes_short,30.0
passes_completed_medium,124.0
passes_medium,129.0
passes_completed_long,378.0
passes_long,1041.0
passes_total_distance,24823.0
passes_free_kicks,174.0
through_balls,0.0
passes_pressure,96.0
passes_switches,56.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,3.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,5.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,30.0
passes_into_penalty_area,2.0
progressive_passes,0.0
carry_progressive_distance,2216.0
assisted_shots,0.0
fouled,3.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,9.0
pressure_regains,0.0
clearances,1.0
errors,2.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,222.0
pens_conceded,2.0
fouls,2.0
cards_yellow_red,0.0
