position,CM
minutes,2968.0
passes_completed,1324.0
passes,1689.0
dribbles_completed,34.0
dribbles,49.0
passes_completed_short,640.0
passes_short,745.0
passes_completed_medium,498.0
passes_medium,596.0
passes_completed_long,153.0
passes_long,276.0
passes_total_distance,23426.0
passes_free_kicks,48.0
through_balls,4.0
passes_pressure,378.0
passes_switches,58.0
crosses,30.0
corner_kicks,20.0
passes_intercepted,36.0
passes_blocked,36.0
dispossessed,38.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,30.0
shots_on_target,10.0
sca,59.0
gca,2.0
xg,1.5
crosses_into_penalty_area,5.0
passes_into_final_third,131.0
passes_into_penalty_area,19.0
progressive_passes,141.0
carry_progressive_distance,3554.0
assisted_shots,26.0
fouled,58.0
pens_won,0.0
tackles,48.0
interceptions,24.0
blocks,47.0
tackles_won,31.0
dribble_tackles,16.0
dribbles_vs,52.0
pressures,590.0
pressure_regains,160.0
clearances,69.0
errors,1.0
aerials_won,87.0
aerials_lost,87.0
ball_recoveries,327.0
pens_conceded,1.0
fouls,24.0
cards_yellow_red,0.0
