position,CM
minutes,1264.0
passes_completed,405.0
passes,510.0
dribbles_completed,6.0
dribbles,14.0
passes_completed_short,196.0
passes_short,229.0
passes_completed_medium,161.0
passes_medium,187.0
passes_completed_long,34.0
passes_long,57.0
passes_total_distance,6653.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,124.0
passes_switches,6.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,21.0
dispossessed,31.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,6.0
sca,18.0
gca,1.0
xg,2.2
crosses_into_penalty_area,2.0
passes_into_final_third,33.0
passes_into_penalty_area,7.0
progressive_passes,40.0
carry_progressive_distance,744.0
assisted_shots,10.0
fouled,17.0
pens_won,0.0
tackles,28.0
interceptions,12.0
blocks,38.0
tackles_won,20.0
dribble_tackles,7.0
dribbles_vs,30.0
pressures,356.0
pressure_regains,92.0
clearances,27.0
errors,0.0
aerials_won,22.0
aerials_lost,30.0
ball_recoveries,130.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
