position,RB
minutes,1513.0
passes_completed,426.0
passes,585.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,152.0
passes_short,174.0
passes_completed_medium,204.0
passes_medium,270.0
passes_completed_long,61.0
passes_long,123.0
passes_total_distance,8470.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,73.0
passes_switches,12.0
crosses,18.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,10.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,10.0
gca,1.0
xg,0.2
crosses_into_penalty_area,3.0
passes_into_final_third,32.0
passes_into_penalty_area,3.0
progressive_passes,37.0
carry_progressive_distance,434.0
assisted_shots,4.0
fouled,7.0
pens_won,0.0
tackles,25.0
interceptions,7.0
blocks,35.0
tackles_won,12.0
dribble_tackles,11.0
dribbles_vs,38.0
pressures,197.0
pressure_regains,57.0
clearances,93.0
errors,1.0
aerials_won,41.0
aerials_lost,32.0
ball_recoveries,133.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,1.0
