position,RW
minutes,1287.0
passes_completed,266.0
passes,405.0
dribbles_completed,21.0
dribbles,36.0
passes_completed_short,146.0
passes_short,192.0
passes_completed_medium,95.0
passes_medium,135.0
passes_completed_long,21.0
passes_long,46.0
passes_total_distance,4309.0
passes_free_kicks,1.0
through_balls,3.0
passes_pressure,65.0
passes_switches,8.0
crosses,40.0
corner_kicks,2.0
passes_intercepted,22.0
passes_blocked,30.0
dispossessed,29.0
goals,2.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,28.0
shots_on_target,10.0
sca,32.0
gca,4.0
xg,2.5
crosses_into_penalty_area,6.0
passes_into_final_third,19.0
passes_into_penalty_area,18.0
progressive_passes,34.0
carry_progressive_distance,1443.0
assisted_shots,19.0
fouled,17.0
pens_won,0.0
tackles,17.0
interceptions,11.0
blocks,18.0
tackles_won,8.0
dribble_tackles,5.0
dribbles_vs,14.0
pressures,189.0
pressure_regains,45.0
clearances,5.0
errors,0.0
aerials_won,7.0
aerials_lost,18.0
ball_recoveries,101.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
