position,CM
minutes,594.0
passes_completed,179.0
passes,259.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,97.0
passes_short,116.0
passes_completed_medium,56.0
passes_medium,73.0
passes_completed_long,20.0
passes_long,52.0
passes_total_distance,2907.0
passes_free_kicks,2.0
through_balls,1.0
passes_pressure,64.0
passes_switches,5.0
crosses,11.0
corner_kicks,3.0
passes_intercepted,4.0
passes_blocked,13.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,13.0
gca,4.0
xg,0.30000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,11.0
passes_into_penalty_area,5.0
progressive_passes,12.0
carry_progressive_distance,449.0
assisted_shots,7.0
fouled,6.0
pens_won,0.0
tackles,18.0
interceptions,3.0
blocks,17.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,15.0
pressures,163.0
pressure_regains,40.0
clearances,10.0
errors,0.0
aerials_won,9.0
aerials_lost,7.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
