position,LW
minutes,321.0
passes_completed,67.0
passes,104.0
dribbles_completed,2.0
dribbles,6.0
passes_completed_short,37.0
passes_short,45.0
passes_completed_medium,18.0
passes_medium,32.0
passes_completed_long,11.0
passes_long,19.0
passes_total_distance,1149.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,37.0
passes_switches,6.0
crosses,14.0
corner_kicks,4.0
passes_intercepted,3.0
passes_blocked,7.0
dispossessed,8.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,3.0
sca,10.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,4.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,393.0
assisted_shots,7.0
fouled,2.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,4.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,51.0
pressure_regains,7.0
clearances,2.0
errors,0.0
aerials_won,6.0
aerials_lost,6.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
