position,LM
minutes,708.0
passes_completed,400.0
passes,516.0
dribbles_completed,25.0
dribbles,38.0
passes_completed_short,230.0
passes_short,269.0
passes_completed_medium,129.0
passes_medium,168.0
passes_completed_long,32.0
passes_long,51.0
passes_total_distance,6371.0
passes_free_kicks,4.0
through_balls,2.0
passes_pressure,89.0
passes_switches,12.0
crosses,18.0
corner_kicks,3.0
passes_intercepted,17.0
passes_blocked,20.0
dispossessed,16.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,6.0
sca,34.0
gca,4.0
xg,1.2999999999999998
crosses_into_penalty_area,3.0
passes_into_final_third,26.0
passes_into_penalty_area,22.0
progressive_passes,54.0
carry_progressive_distance,2733.0
assisted_shots,13.0
fouled,13.0
pens_won,0.0
tackles,27.0
interceptions,7.0
blocks,13.0
tackles_won,20.0
dribble_tackles,6.0
dribbles_vs,28.0
pressures,156.0
pressure_regains,46.0
clearances,7.0
errors,0.0
aerials_won,0.0
aerials_lost,8.0
ball_recoveries,55.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
