position,RW
minutes,1014.0
passes_completed,331.0
passes,389.0
dribbles_completed,16.0
dribbles,25.0
passes_completed_short,194.0
passes_short,218.0
passes_completed_medium,106.0
passes_medium,121.0
passes_completed_long,20.0
passes_long,33.0
passes_total_distance,5024.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,82.0
passes_switches,9.0
crosses,11.0
corner_kicks,1.0
passes_intercepted,6.0
passes_blocked,6.0
dispossessed,17.0
goals,8.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,30.0
shots_on_target,14.0
sca,29.0
gca,6.0
xg,2.6999999999999997
crosses_into_penalty_area,1.0
passes_into_final_third,17.0
passes_into_penalty_area,6.0
progressive_passes,18.0
carry_progressive_distance,1356.0
assisted_shots,11.0
fouled,7.0
pens_won,0.0
tackles,16.0
interceptions,7.0
blocks,13.0
tackles_won,12.0
dribble_tackles,7.0
dribbles_vs,18.0
pressures,139.0
pressure_regains,38.0
clearances,4.0
errors,0.0
aerials_won,4.0
aerials_lost,10.0
ball_recoveries,54.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
