position,LW
minutes,135.0
passes_completed,23.0
passes,36.0
dribbles_completed,8.0
dribbles,12.0
passes_completed_short,9.0
passes_short,11.0
passes_completed_medium,11.0
passes_medium,16.0
passes_completed_long,2.0
passes_long,5.0
passes_total_distance,419.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,13.0
passes_switches,1.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,3.0
dispossessed,3.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,2.0
sca,5.0
gca,0.0
xg,0.7
crosses_into_penalty_area,1.0
passes_into_final_third,4.0
passes_into_penalty_area,1.0
progressive_passes,5.0
carry_progressive_distance,225.0
assisted_shots,4.0
fouled,0.0
pens_won,0.0
tackles,1.0
interceptions,2.0
blocks,3.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,35.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,5.0
aerials_lost,10.0
ball_recoveries,6.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
