position,RW
minutes,631.0
passes_completed,186.0
passes,234.0
dribbles_completed,16.0
dribbles,29.0
passes_completed_short,107.0
passes_short,122.0
passes_completed_medium,55.0
passes_medium,64.0
passes_completed_long,17.0
passes_long,31.0
passes_total_distance,2932.0
passes_free_kicks,4.0
through_balls,1.0
passes_pressure,51.0
passes_switches,9.0
crosses,12.0
corner_kicks,14.0
passes_intercepted,8.0
passes_blocked,9.0
dispossessed,14.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,4.0
sca,21.0
gca,1.0
xg,0.7999999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,9.0
passes_into_penalty_area,9.0
progressive_passes,16.0
carry_progressive_distance,1028.0
assisted_shots,10.0
fouled,8.0
pens_won,0.0
tackles,12.0
interceptions,4.0
blocks,13.0
tackles_won,6.0
dribble_tackles,8.0
dribbles_vs,14.0
pressures,164.0
pressure_regains,31.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,7.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
