position,FW
minutes,203.0
passes_completed,72.0
passes,90.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,42.0
passes_short,50.0
passes_completed_medium,22.0
passes_medium,26.0
passes_completed_long,5.0
passes_long,9.0
passes_total_distance,1159.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,19.0
passes_switches,3.0
crosses,1.0
corner_kicks,1.0
passes_intercepted,3.0
passes_blocked,3.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,6.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,383.0
assisted_shots,2.0
fouled,5.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,4.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,54.0
pressure_regains,11.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,20.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
