position,LW
minutes,354.0
passes_completed,87.0
passes,111.0
dribbles_completed,2.0
dribbles,9.0
passes_completed_short,52.0
passes_short,59.0
passes_completed_medium,26.0
passes_medium,30.0
passes_completed_long,5.0
passes_long,15.0
passes_total_distance,1334.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,17.0
passes_switches,3.0
crosses,2.0
corner_kicks,6.0
passes_intercepted,4.0
passes_blocked,2.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,2.0
sca,5.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,382.0
assisted_shots,2.0
fouled,4.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,7.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,63.0
pressure_regains,18.0
clearances,1.0
errors,1.0
aerials_won,2.0
aerials_lost,4.0
ball_recoveries,27.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
