position,LM
minutes,1795.0
passes_completed,538.0
passes,740.0
dribbles_completed,60.0
dribbles,97.0
passes_completed_short,282.0
passes_short,339.0
passes_completed_medium,175.0
passes_medium,236.0
passes_completed_long,63.0
passes_long,116.0
passes_total_distance,9175.0
passes_free_kicks,1.0
through_balls,5.0
passes_pressure,206.0
passes_switches,27.0
crosses,33.0
corner_kicks,0.0
passes_intercepted,21.0
passes_blocked,33.0
dispossessed,37.0
goals,3.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,37.0
shots_on_target,15.0
sca,63.0
gca,6.0
xg,3.0000000000000004
crosses_into_penalty_area,4.0
passes_into_final_third,28.0
passes_into_penalty_area,26.0
progressive_passes,70.0
carry_progressive_distance,3758.0
assisted_shots,25.0
fouled,22.0
pens_won,0.0
tackles,40.0
interceptions,10.0
blocks,30.0
tackles_won,32.0
dribble_tackles,12.0
dribbles_vs,44.0
pressures,404.0
pressure_regains,132.0
clearances,7.0
errors,0.0
aerials_won,9.0
aerials_lost,27.0
ball_recoveries,184.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
