position,RW
minutes,1944.0
passes_completed,1009.0
passes,1188.0
dribbles_completed,60.0
dribbles,93.0
passes_completed_short,459.0
passes_short,500.0
passes_completed_medium,400.0
passes_medium,462.0
passes_completed_long,133.0
passes_long,184.0
passes_total_distance,18604.0
passes_free_kicks,11.0
through_balls,23.0
passes_pressure,202.0
passes_switches,50.0
crosses,52.0
corner_kicks,55.0
passes_intercepted,19.0
passes_blocked,27.0
dispossessed,39.0
goals,11.0
assists,9.0
pens_made,1.0
pens_att,1.0
shots_total,73.0
shots_on_target,30.0
sca,140.0
gca,31.0
xg,7.0
crosses_into_penalty_area,8.0
passes_into_final_third,53.0
passes_into_penalty_area,72.0
progressive_passes,120.0
carry_progressive_distance,4573.0
assisted_shots,58.0
fouled,29.0
pens_won,5.0
tackles,32.0
interceptions,15.0
blocks,38.0
tackles_won,21.0
dribble_tackles,13.0
dribbles_vs,48.0
pressures,394.0
pressure_regains,111.0
clearances,7.0
errors,0.0
aerials_won,10.0
aerials_lost,23.0
ball_recoveries,140.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
