position,LM
minutes,188.0
passes_completed,37.0
passes,50.0
dribbles_completed,12.0
dribbles,21.0
passes_completed_short,18.0
passes_short,21.0
passes_completed_medium,13.0
passes_medium,15.0
passes_completed_long,3.0
passes_long,7.0
passes_total_distance,566.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,13.0
passes_switches,2.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,14.0
gca,2.0
xg,0.8
crosses_into_penalty_area,1.0
passes_into_final_third,3.0
passes_into_penalty_area,6.0
progressive_passes,8.0
carry_progressive_distance,555.0
assisted_shots,6.0
fouled,5.0
pens_won,0.0
tackles,4.0
interceptions,2.0
blocks,6.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,61.0
pressure_regains,17.0
clearances,2.0
errors,0.0
aerials_won,4.0
aerials_lost,0.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
