position,RM
minutes,1931.0
passes_completed,420.0
passes,575.0
dribbles_completed,25.0
dribbles,48.0
passes_completed_short,235.0
passes_short,265.0
passes_completed_medium,139.0
passes_medium,182.0
passes_completed_long,37.0
passes_long,83.0
passes_total_distance,6880.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,135.0
passes_switches,12.0
crosses,10.0
corner_kicks,6.0
passes_intercepted,11.0
passes_blocked,40.0
dispossessed,35.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,6.0
sca,27.0
gca,1.0
xg,1.4000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,25.0
passes_into_penalty_area,10.0
progressive_passes,39.0
carry_progressive_distance,1297.0
assisted_shots,12.0
fouled,16.0
pens_won,0.0
tackles,18.0
interceptions,14.0
blocks,35.0
tackles_won,10.0
dribble_tackles,2.0
dribbles_vs,30.0
pressures,356.0
pressure_regains,69.0
clearances,19.0
errors,0.0
aerials_won,21.0
aerials_lost,24.0
ball_recoveries,175.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
