position,RW
minutes,440.0
passes_completed,92.0
passes,146.0
dribbles_completed,6.0
dribbles,15.0
passes_completed_short,57.0
passes_short,72.0
passes_completed_medium,27.0
passes_medium,42.0
passes_completed_long,5.0
passes_long,12.0
passes_total_distance,1300.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,33.0
passes_switches,2.0
crosses,9.0
corner_kicks,2.0
passes_intercepted,7.0
passes_blocked,18.0
dispossessed,10.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,5.0
sca,15.0
gca,2.0
xg,1.0
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,6.0
progressive_passes,16.0
carry_progressive_distance,693.0
assisted_shots,9.0
fouled,7.0
pens_won,0.0
tackles,4.0
interceptions,4.0
blocks,6.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,49.0
pressure_regains,16.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,6.0
ball_recoveries,31.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
