position,WB
minutes,447.0
passes_completed,147.0
passes,229.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,68.0
passes_short,83.0
passes_completed_medium,57.0
passes_medium,83.0
passes_completed_long,18.0
passes_long,54.0
passes_total_distance,2739.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,41.0
passes_switches,12.0
crosses,12.0
corner_kicks,15.0
passes_intercepted,4.0
passes_blocked,6.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,6.0
gca,0.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,13.0
passes_into_penalty_area,4.0
progressive_passes,17.0
carry_progressive_distance,348.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,9.0
interceptions,1.0
blocks,10.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,10.0
pressures,62.0
pressure_regains,21.0
clearances,19.0
errors,0.0
aerials_won,20.0
aerials_lost,13.0
ball_recoveries,31.0
pens_conceded,1.0
fouls,9.0
cards_yellow_red,0.0
