position,WB
minutes,450.0
passes_completed,184.0
passes,236.0
dribbles_completed,7.0
dribbles,8.0
passes_completed_short,115.0
passes_short,128.0
passes_completed_medium,60.0
passes_medium,82.0
passes_completed_long,7.0
passes_long,15.0
passes_total_distance,2699.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,30.0
passes_switches,2.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,10.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,5.0
gca,2.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,10.0
passes_into_penalty_area,3.0
progressive_passes,15.0
carry_progressive_distance,586.0
assisted_shots,4.0
fouled,2.0
pens_won,0.0
tackles,14.0
interceptions,9.0
blocks,27.0
tackles_won,2.0
dribble_tackles,7.0
dribbles_vs,9.0
pressures,129.0
pressure_regains,36.0
clearances,17.0
errors,0.0
aerials_won,3.0
aerials_lost,4.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
