position,DM
minutes,1260.0
passes_completed,651.0
passes,850.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,257.0
passes_short,290.0
passes_completed_medium,295.0
passes_medium,352.0
passes_completed_long,82.0
passes_long,175.0
passes_total_distance,12319.0
passes_free_kicks,36.0
through_balls,3.0
passes_pressure,111.0
passes_switches,31.0
crosses,28.0
corner_kicks,69.0
passes_intercepted,8.0
passes_blocked,17.0
dispossessed,8.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,2.0
shots_total,21.0
shots_on_target,8.0
sca,44.0
gca,4.0
xg,3.4000000000000004
crosses_into_penalty_area,4.0
passes_into_final_third,70.0
passes_into_penalty_area,15.0
progressive_passes,68.0
carry_progressive_distance,682.0
assisted_shots,24.0
fouled,15.0
pens_won,1.0
tackles,31.0
interceptions,11.0
blocks,19.0
tackles_won,20.0
dribble_tackles,12.0
dribbles_vs,32.0
pressures,302.0
pressure_regains,107.0
clearances,32.0
errors,1.0
aerials_won,27.0
aerials_lost,12.0
ball_recoveries,192.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
