position,LM
minutes,73
passes_completed,15
passes,20
dribbles_completed,7
dribbles,8
passes_completed_short,9
passes_short,11
passes_completed_medium,4
passes_medium,5
passes_completed_long,2
passes_long,4
passes_total_distance,273
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,2
crosses,4
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,6
shots_on_target,2
sca,6
gca,1
xg,0.4
crosses_into_penalty_area,1
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,0
carry_progressive_distance,186
assisted_shots,0
fouled,3
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,5
pressure_regains,2
clearances,1
errors,0
aerials_won,3
aerials_lost,4
ball_recoveries,6
pens_conceded,0
fouls,1
cards_yellow_red,0
