position,CM
minutes,805.0
passes_completed,276.0
passes,340.0
dribbles_completed,7.0
dribbles,7.0
passes_completed_short,153.0
passes_short,168.0
passes_completed_medium,96.0
passes_medium,119.0
passes_completed_long,17.0
passes_long,38.0
passes_total_distance,4324.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,48.0
passes_switches,6.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,3.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,14.0
gca,1.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,19.0
passes_into_penalty_area,2.0
progressive_passes,17.0
carry_progressive_distance,375.0
assisted_shots,4.0
fouled,9.0
pens_won,0.0
tackles,15.0
interceptions,5.0
blocks,10.0
tackles_won,8.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,111.0
pressure_regains,31.0
clearances,16.0
errors,0.0
aerials_won,20.0
aerials_lost,15.0
ball_recoveries,104.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
