position,RW
minutes,74
passes_completed,20
passes,31
dribbles_completed,0
dribbles,1
passes_completed_short,16
passes_short,19
passes_completed_medium,4
passes_medium,6
passes_completed_long,0
passes_long,3
passes_total_distance,257
passes_free_kicks,0
through_balls,0
passes_pressure,10
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,4
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,87
assisted_shots,2
fouled,2
pens_won,0
tackles,4
interceptions,1
blocks,1
tackles_won,2
dribble_tackles,1
dribbles_vs,4
pressures,19
pressure_regains,5
clearances,0
errors,0
aerials_won,1
aerials_lost,2
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
