position,LM
minutes,388.0
passes_completed,97.0
passes,130.0
dribbles_completed,1.0
dribbles,4.0
passes_completed_short,35.0
passes_short,41.0
passes_completed_medium,49.0
passes_medium,59.0
passes_completed_long,12.0
passes_long,25.0
passes_total_distance,1901.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,15.0
passes_switches,7.0
crosses,3.0
corner_kicks,9.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,13.0
gca,1.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,1.0
progressive_passes,13.0
carry_progressive_distance,209.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,8.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,11.0
pressures,97.0
pressure_regains,21.0
clearances,3.0
errors,0.0
aerials_won,2.0
aerials_lost,4.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
