position,LB
minutes,1980.0
passes_completed,983.0
passes,1306.0
dribbles_completed,18.0
dribbles,30.0
passes_completed_short,491.0
passes_short,561.0
passes_completed_medium,406.0
passes_medium,501.0
passes_completed_long,75.0
passes_long,193.0
passes_total_distance,16835.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,255.0
passes_switches,14.0
crosses,26.0
corner_kicks,1.0
passes_intercepted,18.0
passes_blocked,43.0
dispossessed,21.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,0.0
sca,26.0
gca,2.0
xg,0.8
crosses_into_penalty_area,5.0
passes_into_final_third,85.0
passes_into_penalty_area,14.0
progressive_passes,84.0
carry_progressive_distance,2515.0
assisted_shots,12.0
fouled,9.0
pens_won,0.0
tackles,43.0
interceptions,18.0
blocks,44.0
tackles_won,25.0
dribble_tackles,19.0
dribbles_vs,41.0
pressures,300.0
pressure_regains,104.0
clearances,85.0
errors,0.0
aerials_won,90.0
aerials_lost,37.0
ball_recoveries,207.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
