position,RM
minutes,70
passes_completed,23
passes,28
dribbles_completed,4
dribbles,4
passes_completed_short,18
passes_short,18
passes_completed_medium,4
passes_medium,4
passes_completed_long,1
passes_long,4
passes_total_distance,283
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,118
assisted_shots,0
fouled,2
pens_won,0
tackles,4
interceptions,0
blocks,3
tackles_won,2
dribble_tackles,1
dribbles_vs,3
pressures,14
pressure_regains,5
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,3
cards_yellow_red,0
