position,RW
minutes,63
passes_completed,5
passes,8
dribbles_completed,1
dribbles,6
passes_completed_short,3
passes_short,3
passes_completed_medium,2
passes_medium,3
passes_completed_long,0
passes_long,1
passes_total_distance,57
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,56
assisted_shots,0
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,14
pressure_regains,1
clearances,1
errors,0
aerials_won,0
aerials_lost,2
ball_recoveries,1
pens_conceded,0
fouls,2
cards_yellow_red,0
