position,RM
minutes,90
passes_completed,9
passes,15
dribbles_completed,4
dribbles,5
passes_completed_short,4
passes_short,5
passes_completed_medium,2
passes_medium,3
passes_completed_long,3
passes_long,5
passes_total_distance,245
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,4
crosses,3
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,4
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,2
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,201
assisted_shots,1
fouled,4
pens_won,0
tackles,1
interceptions,1
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,1
pressures,5
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
