position,LW
minutes,1595.0
passes_completed,579.0
passes,721.0
dribbles_completed,35.0
dribbles,60.0
passes_completed_short,351.0
passes_short,401.0
passes_completed_medium,165.0
passes_medium,205.0
passes_completed_long,40.0
passes_long,69.0
passes_total_distance,8621.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,159.0
passes_switches,18.0
crosses,10.0
corner_kicks,1.0
passes_intercepted,17.0
passes_blocked,25.0
dispossessed,33.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,30.0
shots_on_target,12.0
sca,43.0
gca,2.0
xg,4.4
crosses_into_penalty_area,1.0
passes_into_final_third,43.0
passes_into_penalty_area,15.0
progressive_passes,50.0
carry_progressive_distance,2491.0
assisted_shots,18.0
fouled,44.0
pens_won,0.0
tackles,35.0
interceptions,10.0
blocks,28.0
tackles_won,23.0
dribble_tackles,14.0
dribbles_vs,47.0
pressures,378.0
pressure_regains,103.0
clearances,24.0
errors,0.0
aerials_won,6.0
aerials_lost,24.0
ball_recoveries,114.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
