position,DM
minutes,1040.0
passes_completed,274.0
passes,392.0
dribbles_completed,1.0
dribbles,6.0
passes_completed_short,122.0
passes_short,167.0
passes_completed_medium,112.0
passes_medium,154.0
passes_completed_long,30.0
passes_long,49.0
passes_total_distance,4852.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,95.0
passes_switches,11.0
crosses,1.0
corner_kicks,1.0
passes_intercepted,5.0
passes_blocked,12.0
dispossessed,2.0
goals,3.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,7.0
sca,8.0
gca,1.0
xg,2.2
crosses_into_penalty_area,0.0
passes_into_final_third,25.0
passes_into_penalty_area,4.0
progressive_passes,23.0
carry_progressive_distance,318.0
assisted_shots,2.0
fouled,9.0
pens_won,0.0
tackles,35.0
interceptions,15.0
blocks,16.0
tackles_won,25.0
dribble_tackles,5.0
dribbles_vs,19.0
pressures,240.0
pressure_regains,77.0
clearances,38.0
errors,0.0
aerials_won,62.0
aerials_lost,38.0
ball_recoveries,117.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
