position,RW
minutes,859.0
passes_completed,138.0
passes,205.0
dribbles_completed,20.0
dribbles,34.0
passes_completed_short,75.0
passes_short,90.0
passes_completed_medium,49.0
passes_medium,67.0
passes_completed_long,12.0
passes_long,37.0
passes_total_distance,2248.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,35.0
passes_switches,9.0
crosses,19.0
corner_kicks,6.0
passes_intercepted,5.0
passes_blocked,11.0
dispossessed,14.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,9.0
sca,21.0
gca,1.0
xg,2.1
crosses_into_penalty_area,2.0
passes_into_final_third,8.0
passes_into_penalty_area,3.0
progressive_passes,13.0
carry_progressive_distance,1348.0
assisted_shots,8.0
fouled,16.0
pens_won,0.0
tackles,21.0
interceptions,4.0
blocks,14.0
tackles_won,14.0
dribble_tackles,4.0
dribbles_vs,17.0
pressures,223.0
pressure_regains,60.0
clearances,5.0
errors,0.0
aerials_won,9.0
aerials_lost,20.0
ball_recoveries,43.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
