position,DM
minutes,1272.0
passes_completed,459.0
passes,544.0
dribbles_completed,10.0
dribbles,14.0
passes_completed_short,188.0
passes_short,216.0
passes_completed_medium,200.0
passes_medium,221.0
passes_completed_long,64.0
passes_long,89.0
passes_total_distance,8776.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,122.0
passes_switches,15.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,8.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,12.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,23.0
passes_into_penalty_area,3.0
progressive_passes,23.0
carry_progressive_distance,857.0
assisted_shots,9.0
fouled,17.0
pens_won,0.0
tackles,53.0
interceptions,18.0
blocks,42.0
tackles_won,38.0
dribble_tackles,11.0
dribbles_vs,50.0
pressures,359.0
pressure_regains,127.0
clearances,24.0
errors,0.0
aerials_won,8.0
aerials_lost,14.0
ball_recoveries,152.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
