position,LW
minutes,1722.0
passes_completed,546.0
passes,700.0
dribbles_completed,51.0
dribbles,101.0
passes_completed_short,319.0
passes_short,373.0
passes_completed_medium,172.0
passes_medium,214.0
passes_completed_long,42.0
passes_long,69.0
passes_total_distance,8420.0
passes_free_kicks,4.0
through_balls,4.0
passes_pressure,213.0
passes_switches,16.0
crosses,26.0
corner_kicks,4.0
passes_intercepted,8.0
passes_blocked,35.0
dispossessed,65.0
goals,9.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,62.0
shots_on_target,25.0
sca,79.0
gca,13.0
xg,7.999999999999998
crosses_into_penalty_area,1.0
passes_into_final_third,28.0
passes_into_penalty_area,28.0
progressive_passes,61.0
carry_progressive_distance,4413.0
assisted_shots,29.0
fouled,30.0
pens_won,2.0
tackles,31.0
interceptions,2.0
blocks,23.0
tackles_won,19.0
dribble_tackles,11.0
dribbles_vs,35.0
pressures,379.0
pressure_regains,111.0
clearances,11.0
errors,0.0
aerials_won,16.0
aerials_lost,47.0
ball_recoveries,101.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
