position,RB
minutes,1628.0
passes_completed,699.0
passes,918.0
dribbles_completed,33.0
dribbles,55.0
passes_completed_short,341.0
passes_short,384.0
passes_completed_medium,281.0
passes_medium,363.0
passes_completed_long,68.0
passes_long,124.0
passes_total_distance,12371.0
passes_free_kicks,10.0
through_balls,1.0
passes_pressure,130.0
passes_switches,13.0
crosses,32.0
corner_kicks,0.0
passes_intercepted,20.0
passes_blocked,39.0
dispossessed,16.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,23.0
gca,3.0
xg,0.6
crosses_into_penalty_area,4.0
passes_into_final_third,57.0
passes_into_penalty_area,12.0
progressive_passes,71.0
carry_progressive_distance,2383.0
assisted_shots,8.0
fouled,14.0
pens_won,0.0
tackles,47.0
interceptions,12.0
blocks,42.0
tackles_won,28.0
dribble_tackles,20.0
dribbles_vs,34.0
pressures,200.0
pressure_regains,71.0
clearances,49.0
errors,1.0
aerials_won,29.0
aerials_lost,20.0
ball_recoveries,187.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,1.0
