position,LW
minutes,449.0
passes_completed,119.0
passes,172.0
dribbles_completed,16.0
dribbles,26.0
passes_completed_short,54.0
passes_short,69.0
passes_completed_medium,53.0
passes_medium,65.0
passes_completed_long,7.0
passes_long,23.0
passes_total_distance,1910.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,34.0
passes_switches,6.0
crosses,11.0
corner_kicks,4.0
passes_intercepted,7.0
passes_blocked,8.0
dispossessed,11.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,18.0
gca,3.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,10.0
passes_into_penalty_area,8.0
progressive_passes,18.0
carry_progressive_distance,837.0
assisted_shots,6.0
fouled,6.0
pens_won,0.0
tackles,11.0
interceptions,2.0
blocks,6.0
tackles_won,6.0
dribble_tackles,3.0
dribbles_vs,13.0
pressures,88.0
pressure_regains,26.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,35.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
