position,RW
minutes,45
passes_completed,13
passes,15
dribbles_completed,0
dribbles,1
passes_completed_short,5
passes_short,6
passes_completed_medium,6
passes_medium,6
passes_completed_long,0
passes_long,0
passes_total_distance,205
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,4
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,0
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,37
assisted_shots,0
fouled,0
pens_won,0
tackles,2
interceptions,0
blocks,1
tackles_won,2
dribble_tackles,1
dribbles_vs,2
pressures,13
pressure_regains,5
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,1
pens_conceded,0
fouls,1
cards_yellow_red,0
