position,CM
minutes,715.0
passes_completed,510.0
passes,567.0
dribbles_completed,8.0
dribbles,14.0
passes_completed_short,250.0
passes_short,263.0
passes_completed_medium,192.0
passes_medium,217.0
passes_completed_long,62.0
passes_long,74.0
passes_total_distance,8946.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,83.0
passes_switches,14.0
crosses,15.0
corner_kicks,5.0
passes_intercepted,6.0
passes_blocked,6.0
dispossessed,5.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,3.0
sca,30.0
gca,3.0
xg,2.3000000000000003
crosses_into_penalty_area,2.0
passes_into_final_third,35.0
passes_into_penalty_area,6.0
progressive_passes,34.0
carry_progressive_distance,1134.0
assisted_shots,18.0
fouled,6.0
pens_won,0.0
tackles,18.0
interceptions,9.0
blocks,10.0
tackles_won,13.0
dribble_tackles,7.0
dribbles_vs,19.0
pressures,144.0
pressure_regains,41.0
clearances,8.0
errors,0.0
aerials_won,1.0
aerials_lost,8.0
ball_recoveries,61.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
