position,FW
minutes,1320.0
passes_completed,219.0
passes,388.0
dribbles_completed,7.0
dribbles,17.0
passes_completed_short,149.0
passes_short,227.0
passes_completed_medium,46.0
passes_medium,94.0
passes_completed_long,10.0
passes_long,27.0
passes_total_distance,2875.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,162.0
passes_switches,8.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,27.0
dispossessed,25.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,33.0
shots_on_target,13.0
sca,29.0
gca,3.0
xg,4.6
crosses_into_penalty_area,4.0
passes_into_final_third,16.0
passes_into_penalty_area,9.0
progressive_passes,28.0
carry_progressive_distance,693.0
assisted_shots,15.0
fouled,21.0
pens_won,0.0
tackles,17.0
interceptions,1.0
blocks,18.0
tackles_won,13.0
dribble_tackles,5.0
dribbles_vs,21.0
pressures,300.0
pressure_regains,94.0
clearances,11.0
errors,0.0
aerials_won,110.0
aerials_lost,122.0
ball_recoveries,75.0
pens_conceded,0.0
fouls,32.0
cards_yellow_red,0.0
