position,FW
minutes,2030.0
passes_completed,532.0
passes,608.0
dribbles_completed,51.0
dribbles,73.0
passes_completed_short,319.0
passes_short,351.0
passes_completed_medium,156.0
passes_medium,175.0
passes_completed_long,29.0
passes_long,36.0
passes_total_distance,7631.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,145.0
passes_switches,8.0
crosses,5.0
corner_kicks,1.0
passes_intercepted,13.0
passes_blocked,18.0
dispossessed,35.0
goals,14.0
assists,7.0
pens_made,0.0
pens_att,1.0
shots_total,102.0
shots_on_target,43.0
sca,71.0
gca,13.0
xg,18.299999999999997
crosses_into_penalty_area,1.0
passes_into_final_third,21.0
passes_into_penalty_area,14.0
progressive_passes,25.0
carry_progressive_distance,1619.0
assisted_shots,30.0
fouled,29.0
pens_won,0.0
tackles,25.0
interceptions,12.0
blocks,31.0
tackles_won,19.0
dribble_tackles,5.0
dribbles_vs,25.0
pressures,419.0
pressure_regains,127.0
clearances,7.0
errors,0.0
aerials_won,35.0
aerials_lost,64.0
ball_recoveries,119.0
pens_conceded,0.0
fouls,26.0
cards_yellow_red,0.0
