position,CB
minutes,2902.0
passes_completed,1055.0
passes,1333.0
dribbles_completed,11.0
dribbles,14.0
passes_completed_short,221.0
passes_short,247.0
passes_completed_medium,546.0
passes_medium,590.0
passes_completed_long,281.0
passes_long,467.0
passes_total_distance,26161.0
passes_free_kicks,47.0
through_balls,2.0
passes_pressure,193.0
passes_switches,58.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,23.0
dispossessed,8.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,4.0
sca,13.0
gca,2.0
xg,1.1
crosses_into_penalty_area,1.0
passes_into_final_third,65.0
passes_into_penalty_area,4.0
progressive_passes,50.0
carry_progressive_distance,2777.0
assisted_shots,7.0
fouled,11.0
pens_won,0.0
tackles,25.0
interceptions,20.0
blocks,72.0
tackles_won,17.0
dribble_tackles,10.0
dribbles_vs,18.0
pressures,160.0
pressure_regains,66.0
clearances,223.0
errors,7.0
aerials_won,66.0
aerials_lost,40.0
ball_recoveries,330.0
pens_conceded,1.0
fouls,20.0
cards_yellow_red,0.0
