position,DM
minutes,1788.0
passes_completed,1185.0
passes,1359.0
dribbles_completed,19.0
dribbles,22.0
passes_completed_short,395.0
passes_short,441.0
passes_completed_medium,569.0
passes_medium,627.0
passes_completed_long,209.0
passes_long,266.0
passes_total_distance,24721.0
passes_free_kicks,45.0
through_balls,2.0
passes_pressure,260.0
passes_switches,57.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,18.0
dispossessed,8.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,2.0
sca,29.0
gca,4.0
xg,0.2
crosses_into_penalty_area,2.0
passes_into_final_third,145.0
passes_into_penalty_area,16.0
progressive_passes,113.0
carry_progressive_distance,2562.0
assisted_shots,9.0
fouled,22.0
pens_won,0.0
tackles,32.0
interceptions,7.0
blocks,39.0
tackles_won,19.0
dribble_tackles,15.0
dribbles_vs,44.0
pressures,331.0
pressure_regains,89.0
clearances,53.0
errors,0.0
aerials_won,32.0
aerials_lost,39.0
ball_recoveries,222.0
pens_conceded,1.0
fouls,38.0
cards_yellow_red,0.0
