position,RB
minutes,2233.0
passes_completed,1033.0
passes,1357.0
dribbles_completed,39.0
dribbles,55.0
passes_completed_short,518.0
passes_short,577.0
passes_completed_medium,416.0
passes_medium,545.0
passes_completed_long,84.0
passes_long,170.0
passes_total_distance,17357.0
passes_free_kicks,14.0
through_balls,1.0
passes_pressure,212.0
passes_switches,17.0
crosses,75.0
corner_kicks,0.0
passes_intercepted,23.0
passes_blocked,55.0
dispossessed,25.0
goals,0.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,2.0
sca,37.0
gca,4.0
xg,0.2
crosses_into_penalty_area,10.0
passes_into_final_third,52.0
passes_into_penalty_area,29.0
progressive_passes,89.0
carry_progressive_distance,2493.0
assisted_shots,23.0
fouled,20.0
pens_won,0.0
tackles,79.0
interceptions,24.0
blocks,44.0
tackles_won,45.0
dribble_tackles,28.0
dribbles_vs,51.0
pressures,417.0
pressure_regains,122.0
clearances,87.0
errors,1.0
aerials_won,49.0
aerials_lost,53.0
ball_recoveries,262.0
pens_conceded,2.0
fouls,37.0
cards_yellow_red,1.0
