position,RW,CM
minutes,89
passes_completed,15
passes,23
dribbles_completed,0
dribbles,1
passes_completed_short,13
passes_short,19
passes_completed_medium,0
passes_medium,2
passes_completed_long,2
passes_long,2
passes_total_distance,242
passes_free_kicks,0
through_balls,1
passes_pressure,11
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,1
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,2
progressive_passes,5
carry_progressive_distance,39
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,15
pressure_regains,2
clearances,0
errors,0
aerials_won,7
aerials_lost,6
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
