position,LW
minutes,114.0
passes_completed,64.0
passes,86.0
dribbles_completed,6.0
dribbles,6.0
passes_completed_short,42.0
passes_short,47.0
passes_completed_medium,14.0
passes_medium,18.0
passes_completed_long,8.0
passes_long,19.0
passes_total_distance,1064.0
passes_free_kicks,5.0
through_balls,2.0
passes_pressure,12.0
passes_switches,4.0
crosses,3.0
corner_kicks,7.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,9.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,6.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,3.0
progressive_passes,7.0
carry_progressive_distance,178.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,2.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,20.0
pressure_regains,4.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,4.0
ball_recoveries,6.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
