position,WB
minutes,180.0
passes_completed,40.0
passes,62.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,24.0
passes_short,28.0
passes_completed_medium,13.0
passes_medium,21.0
passes_completed_long,2.0
passes_long,8.0
passes_total_distance,578.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,7.0
passes_switches,0.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.0
passes_into_penalty_area,0.0
progressive_passes,2.0
carry_progressive_distance,30.0
assisted_shots,0.0
fouled,1.0
pens_won,0.0
tackles,1.0
interceptions,2.0
blocks,6.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,21.0
pressure_regains,6.0
clearances,4.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
